user_id,session_id,self_reported_mood,activity_type,timestamp_start,timestamp_end
joseph,299,happy,commute,2021-09-26 20:33:51+00:00,2021-09-26 23:12:29+00:00
joseph,300,happy,relax,2021-09-26 23:51:12+00:00,2021-09-27 00:34:03+00:00
joseph,301,neutral,relax,2021-09-27 02:14:57+00:00,2021-09-27 02:23:56+00:00
joseph,302,chill,commute,2021-09-27 08:08:55+00:00,2021-09-27 08:08:55+00:00
joseph,303,neutral,study,2021-09-27 13:41:20+00:00,2021-09-27 16:23:15+00:00
joseph,304,neutral,commute,2021-09-27 21:10:17+00:00,2021-09-27 21:14:26+00:00
joseph,305,neutral,commute,2021-09-27 21:48:59+00:00,2021-09-27 21:51:53+00:00
joseph,306,happy,relax,2021-09-27 23:19:30+00:00,2021-09-28 01:00:14+00:00
joseph,307,neutral,relax,2021-09-28 01:55:11+00:00,2021-09-28 02:05:41+00:00
joseph,308,neutral,commute,2021-09-28 08:12:00+00:00,2021-09-28 08:12:00+00:00
joseph,309,neutral,study,2021-09-28 14:04:12+00:00,2021-09-28 16:28:55+00:00
joseph,310,happy,commute,2021-09-28 23:20:00+00:00,2021-09-29 00:27:22+00:00
joseph,311,happy,relax,2021-09-29 04:13:34+00:00,2021-09-29 04:39:30+00:00
joseph,312,neutral,study,2021-09-29 13:54:49+00:00,2021-09-29 16:09:30+00:00
joseph,313,neutral,relax,2021-09-29 22:58:56+00:00,2021-09-30 01:27:28+00:00
joseph,314,happy,study,2021-09-30 13:52:00+00:00,2021-09-30 15:29:16+00:00
joseph,315,neutral,study,2021-09-30 16:00:11+00:00,2021-09-30 16:29:12+00:00
joseph,316,neutral,commute,2021-09-30 21:23:53+00:00,2021-09-30 21:41:49+00:00
joseph,317,happy,relax,2021-10-01 02:14:22+00:00,2021-10-01 02:16:49+00:00
joseph,318,neutral,relax,2021-10-01 03:47:49+00:00,2021-10-01 03:56:18+00:00
joseph,319,happy,study,2021-10-01 13:50:49+00:00,2021-10-01 16:24:33+00:00
joseph,320,happy,commute,2021-10-01 21:25:36+00:00,2021-10-02 00:09:35+00:00
joseph,321,neutral,relax,2021-10-02 00:54:08+00:00,2021-10-02 01:34:29+00:00
joseph,322,neutral,relax,2021-10-02 02:11:55+00:00,2021-10-02 02:34:22+00:00
joseph,323,neutral,relax,2021-10-02 05:30:57+00:00,2021-10-02 05:54:44+00:00
joseph,324,neutral,study,2021-10-02 16:01:29+00:00,2021-10-02 16:17:38+00:00
joseph,325,neutral,commute,2021-10-02 19:32:49+00:00,2021-10-02 19:45:34+00:00
joseph,326,neutral,commute,2021-10-02 21:13:32+00:00,2021-10-02 22:04:28+00:00
joseph,327,neutral,relax,2021-10-03 03:02:02+00:00,2021-10-03 04:37:54+00:00
joseph,328,neutral,study,2021-10-03 13:30:59+00:00,2021-10-03 13:30:59+00:00
joseph,329,neutral,study,2021-10-03 14:45:32+00:00,2021-10-03 14:50:44+00:00
joseph,330,neutral,study,2021-10-03 16:19:08+00:00,2021-10-03 16:32:08+00:00
joseph,331,neutral,commute,2021-10-03 18:54:21+00:00,2021-10-03 19:54:11+00:00
joseph,332,neutral,commute,2021-10-03 21:38:39+00:00,2021-10-03 22:20:27+00:00
joseph,333,neutral,relax,2021-10-04 01:20:58+00:00,2021-10-04 01:36:20+00:00
joseph,334,neutral,relax,2021-10-04 04:30:50+00:00,2021-10-04 04:40:04+00:00
joseph,335,neutral,relax,2021-10-04 05:14:40+00:00,2021-10-04 05:28:52+00:00
joseph,336,happy,study,2021-10-04 13:55:13+00:00,2021-10-04 16:44:22+00:00
joseph,337,neutral,relax,2021-10-05 04:22:40+00:00,2021-10-05 04:22:40+00:00
joseph,338,happy,relax,2021-10-05 05:12:10+00:00,2021-10-05 05:26:50+00:00
joseph,339,sad,study,2021-10-05 14:11:36+00:00,2021-10-05 15:38:43+00:00
joseph,340,neutral,study,2021-10-05 16:37:58+00:00,2021-10-05 16:41:12+00:00
joseph,341,neutral,commute,2021-10-05 22:42:03+00:00,2021-10-05 23:15:14+00:00
joseph,342,neutral,relax,2021-10-06 01:49:15+00:00,2021-10-06 03:58:05+00:00
joseph,343,neutral,study,2021-10-06 13:15:07+00:00,2021-10-06 13:15:07+00:00
joseph,344,neutral,study,2021-10-06 14:11:34+00:00,2021-10-06 16:47:40+00:00
joseph,345,neutral,commute,2021-10-06 21:33:19+00:00,2021-10-06 21:36:26+00:00
joseph,346,neutral,commute,2021-10-06 23:58:33+00:00,2021-10-06 23:58:33+00:00
joseph,347,neutral,relax,2021-10-07 01:30:49+00:00,2021-10-07 03:24:53+00:00
joseph,348,neutral,study,2021-10-07 13:51:09+00:00,2021-10-07 16:07:13+00:00
joseph,349,neutral,commute,2021-10-07 21:34:39+00:00,2021-10-07 21:42:56+00:00
joseph,350,neutral,commute,2021-10-07 22:34:12+00:00,2021-10-07 22:43:55+00:00
joseph,351,neutral,commute,2021-10-07 23:32:44+00:00,2021-10-08 00:06:26+00:00
joseph,352,hype,workout,2021-10-08 00:50:02+00:00,2021-10-08 00:58:23+00:00
joseph,353,happy,relax,2021-10-08 02:08:13+00:00,2021-10-08 02:17:15+00:00
joseph,354,hype,workout,2021-10-08 03:15:08+00:00,2021-10-08 04:35:46+00:00
joseph,355,neutral,study,2021-10-08 14:24:59+00:00,2021-10-08 16:15:44+00:00
joseph,356,neutral,commute,2021-10-08 21:35:40+00:00,2021-10-08 23:08:21+00:00
joseph,357,neutral,relax,2021-10-09 01:26:48+00:00,2021-10-09 03:14:55+00:00
joseph,358,chill,study,2021-10-09 16:18:52+00:00,2021-10-09 16:32:56+00:00
joseph,359,neutral,study,2021-10-09 17:51:19+00:00,2021-10-09 17:59:35+00:00
joseph,360,neutral,commute,2021-10-09 19:25:34+00:00,2021-10-09 19:40:00+00:00
joseph,361,neutral,commute,2021-10-09 20:23:16+00:00,2021-10-10 00:22:10+00:00
joseph,362,neutral,relax,2021-10-10 01:31:23+00:00,2021-10-10 02:11:12+00:00
joseph,363,neutral,relax,2021-10-10 02:42:54+00:00,2021-10-10 03:01:47+00:00
joseph,364,neutral,study,2021-10-10 13:22:59+00:00,2021-10-10 13:22:59+00:00
joseph,365,neutral,study,2021-10-10 15:51:13+00:00,2021-10-10 16:56:52+00:00
joseph,366,hype,workout,2021-10-10 17:33:12+00:00,2021-10-10 17:44:27+00:00
joseph,367,neutral,commute,2021-10-10 20:39:10+00:00,2021-10-10 21:43:47+00:00
joseph,368,neutral,commute,2021-10-10 22:15:09+00:00,2021-10-10 22:15:09+00:00
joseph,369,neutral,relax,2021-10-11 02:36:28+00:00,2021-10-11 03:16:29+00:00
joseph,370,happy,commute,2021-10-11 07:15:01+00:00,2021-10-11 07:45:15+00:00
joseph,371,neutral,study,2021-10-11 13:45:24+00:00,2021-10-11 14:17:17+00:00
joseph,372,neutral,study,2021-10-11 14:54:31+00:00,2021-10-11 15:39:51+00:00
joseph,373,neutral,study,2021-10-11 16:14:59+00:00,2021-10-11 16:29:47+00:00
joseph,374,happy,commute,2021-10-11 21:58:16+00:00,2021-10-11 22:26:30+00:00
joseph,375,neutral,relax,2021-10-12 01:05:13+00:00,2021-10-12 01:57:12+00:00
joseph,376,neutral,study,2021-10-12 14:09:47+00:00,2021-10-12 14:19:15+00:00
joseph,377,neutral,commute,2021-10-12 23:03:59+00:00,2021-10-12 23:16:32+00:00
joseph,378,neutral,commute,2021-10-12 23:47:34+00:00,2021-10-12 23:50:09+00:00
joseph,379,neutral,study,2021-10-13 13:28:53+00:00,2021-10-13 13:28:53+00:00
joseph,380,neutral,commute,2021-10-13 17:19:04+00:00,2021-10-13 20:42:07+00:00
joseph,381,neutral,relax,2021-10-14 01:41:59+00:00,2021-10-14 01:49:01+00:00
joseph,382,hype,workout,2021-10-14 15:11:01+00:00,2021-10-14 15:11:01+00:00
joseph,383,neutral,study,2021-10-14 15:41:36+00:00,2021-10-14 15:52:45+00:00
joseph,384,neutral,commute,2021-10-14 18:23:40+00:00,2021-10-14 20:48:07+00:00
joseph,385,neutral,commute,2021-10-14 22:21:24+00:00,2021-10-14 23:15:55+00:00
joseph,386,neutral,relax,2021-10-15 00:58:21+00:00,2021-10-15 02:07:58+00:00
joseph,387,neutral,commute,2021-10-15 06:34:58+00:00,2021-10-15 07:12:33+00:00
joseph,388,neutral,study,2021-10-15 14:19:59+00:00,2021-10-15 14:19:59+00:00
joseph,389,neutral,study,2021-10-15 15:41:50+00:00,2021-10-15 18:05:39+00:00
joseph,390,neutral,commute,2021-10-15 19:34:09+00:00,2021-10-15 20:22:52+00:00
joseph,391,neutral,commute,2021-10-15 23:26:08+00:00,2021-10-15 23:27:52+00:00
joseph,392,neutral,relax,2021-10-16 01:35:18+00:00,2021-10-16 02:33:40+00:00
joseph,393,neutral,relax,2021-10-16 03:15:42+00:00,2021-10-16 04:02:07+00:00
joseph,394,neutral,study,2021-10-16 16:12:40+00:00,2021-10-16 16:34:57+00:00
joseph,395,neutral,commute,2021-10-16 18:01:00+00:00,2021-10-16 18:09:09+00:00
joseph,396,neutral,commute,2021-10-16 19:10:18+00:00,2021-10-16 19:45:46+00:00
joseph,397,happy,commute,2021-10-16 21:43:21+00:00,2021-10-16 23:52:05+00:00
joseph,398,neutral,relax,2021-10-17 00:56:59+00:00,2021-10-17 03:03:04+00:00
joseph,399,neutral,relax,2021-10-17 03:38:42+00:00,2021-10-17 03:48:33+00:00
joseph,400,neutral,relax,2021-10-17 04:51:05+00:00,2021-10-17 05:19:00+00:00
joseph,401,neutral,study,2021-10-17 14:15:43+00:00,2021-10-17 14:15:43+00:00
joseph,402,neutral,relax,2021-10-18 00:16:12+00:00,2021-10-18 02:53:25+00:00
joseph,403,hype,workout,2021-10-18 19:30:38+00:00,2021-10-18 21:30:54+00:00
joseph,404,hype,workout,2021-10-18 22:04:40+00:00,2021-10-18 22:26:24+00:00
joseph,405,neutral,relax,2021-10-19 01:56:45+00:00,2021-10-19 01:56:45+00:00
joseph,406,neutral,study,2021-10-19 15:33:30+00:00,2021-10-19 16:44:29+00:00
joseph,407,neutral,commute,2021-10-19 17:45:09+00:00,2021-10-19 19:08:01+00:00
joseph,408,neutral,commute,2021-10-19 20:29:13+00:00,2021-10-19 20:40:23+00:00
joseph,409,neutral,commute,2021-10-19 22:12:28+00:00,2021-10-19 23:06:54+00:00
joseph,410,happy,relax,2021-10-20 05:22:49+00:00,2021-10-20 05:48:47+00:00
joseph,411,neutral,study,2021-10-20 15:48:09+00:00,2021-10-20 18:51:06+00:00
joseph,412,neutral,commute,2021-10-20 21:18:53+00:00,2021-10-20 21:31:52+00:00
joseph,413,neutral,relax,2021-10-21 01:45:13+00:00,2021-10-21 02:14:55+00:00
joseph,414,happy,study,2021-10-21 15:38:36+00:00,2021-10-21 15:43:37+00:00
joseph,415,neutral,study,2021-10-21 16:48:45+00:00,2021-10-21 17:15:53+00:00
joseph,416,neutral,study,2021-10-21 17:46:23+00:00,2021-10-21 18:12:25+00:00
joseph,417,neutral,commute,2021-10-21 21:38:09+00:00,2021-10-21 21:41:26+00:00
joseph,418,neutral,relax,2021-10-22 00:48:20+00:00,2021-10-22 00:48:20+00:00
joseph,419,neutral,relax,2021-10-22 05:35:07+00:00,2021-10-22 05:56:50+00:00
joseph,420,neutral,commute,2021-10-22 18:40:38+00:00,2021-10-22 18:50:22+00:00
joseph,421,neutral,commute,2021-10-22 21:23:45+00:00,2021-10-22 21:40:20+00:00
joseph,422,neutral,relax,2021-10-23 02:14:08+00:00,2021-10-23 02:25:10+00:00
joseph,423,neutral,relax,2021-10-23 04:23:27+00:00,2021-10-23 04:24:27+00:00
joseph,424,neutral,relax,2021-10-23 05:19:36+00:00,2021-10-23 05:29:48+00:00
joseph,425,neutral,study,2021-10-23 13:50:43+00:00,2021-10-23 13:50:43+00:00
joseph,426,neutral,study,2021-10-23 14:32:00+00:00,2021-10-23 14:32:00+00:00
joseph,427,neutral,study,2021-10-23 16:08:10+00:00,2021-10-23 16:13:43+00:00
joseph,428,neutral,commute,2021-10-23 19:21:39+00:00,2021-10-23 20:38:35+00:00
joseph,429,neutral,commute,2021-10-24 09:31:53+00:00,2021-10-24 10:39:48+00:00
joseph,430,neutral,commute,2021-10-24 22:48:49+00:00,2021-10-24 22:48:49+00:00
joseph,431,neutral,relax,2021-10-25 05:48:57+00:00,2021-10-25 05:49:59+00:00
joseph,432,neutral,commute,2021-10-25 20:18:49+00:00,2021-10-25 22:47:13+00:00
joseph,433,neutral,relax,2021-10-26 03:27:32+00:00,2021-10-26 03:54:32+00:00
joseph,434,happy,study,2021-10-26 13:38:02+00:00,2021-10-26 13:42:29+00:00
joseph,435,neutral,study,2021-10-26 17:04:39+00:00,2021-10-26 17:12:25+00:00
joseph,436,neutral,commute,2021-10-26 17:44:13+00:00,2021-10-26 19:03:18+00:00
joseph,437,neutral,commute,2021-10-26 19:55:05+00:00,2021-10-26 20:24:44+00:00
joseph,438,neutral,commute,2021-10-26 22:01:28+00:00,2021-10-26 22:01:28+00:00
joseph,439,happy,relax,2021-10-27 04:53:43+00:00,2021-10-27 05:04:45+00:00
joseph,440,neutral,study,2021-10-27 13:36:06+00:00,2021-10-27 13:58:58+00:00
joseph,441,neutral,commute,2021-10-27 22:42:55+00:00,2021-10-27 22:48:10+00:00
joseph,442,neutral,relax,2021-10-28 02:34:23+00:00,2021-10-28 03:08:57+00:00
joseph,443,neutral,commute,2021-10-28 19:32:11+00:00,2021-10-28 21:30:07+00:00
joseph,444,neutral,relax,2021-10-29 02:26:14+00:00,2021-10-29 03:02:20+00:00
joseph,445,neutral,study,2021-10-29 14:14:37+00:00,2021-10-29 14:14:37+00:00
joseph,446,happy,study,2021-10-29 17:02:48+00:00,2021-10-29 18:32:38+00:00
joseph,447,neutral,commute,2021-10-29 19:24:21+00:00,2021-10-29 19:31:59+00:00
joseph,448,neutral,commute,2021-10-29 23:08:28+00:00,2021-10-29 23:15:45+00:00
joseph,449,neutral,relax,2021-10-30 00:27:18+00:00,2021-10-30 00:39:29+00:00
joseph,450,neutral,study,2021-10-30 17:20:50+00:00,2021-10-30 17:20:50+00:00
joseph,451,neutral,commute,2021-10-30 22:38:01+00:00,2021-10-30 22:46:37+00:00
joseph,452,neutral,commute,2021-10-30 23:36:22+00:00,2021-10-31 00:27:27+00:00
joseph,453,neutral,relax,2021-10-31 01:30:32+00:00,2021-10-31 01:53:00+00:00
joseph,454,neutral,relax,2021-10-31 04:40:14+00:00,2021-10-31 04:53:48+00:00
joseph,455,neutral,study,2021-10-31 13:40:06+00:00,2021-10-31 13:40:06+00:00
joseph,456,neutral,study,2021-10-31 15:27:55+00:00,2021-10-31 15:27:55+00:00
joseph,457,neutral,study,2021-10-31 16:54:42+00:00,2021-10-31 17:13:56+00:00
joseph,458,neutral,relax,2021-11-01 03:12:26+00:00,2021-11-01 03:31:30+00:00
joseph,459,neutral,commute,2021-11-01 06:35:30+00:00,2021-11-01 07:49:40+00:00
joseph,460,neutral,study,2021-11-01 13:40:22+00:00,2021-11-01 13:40:22+00:00
joseph,461,neutral,study,2021-11-01 16:26:42+00:00,2021-11-01 17:14:22+00:00
joseph,462,neutral,relax,2021-11-01 20:41:07+00:00,2021-11-01 20:41:07+00:00
joseph,463,neutral,commute,2021-11-01 21:15:31+00:00,2021-11-01 21:15:31+00:00
joseph,464,neutral,commute,2021-11-01 23:32:43+00:00,2021-11-02 00:15:37+00:00
joseph,465,neutral,relax,2021-11-02 01:58:20+00:00,2021-11-02 02:05:24+00:00
joseph,466,neutral,relax,2021-11-02 04:55:05+00:00,2021-11-02 04:55:05+00:00
joseph,467,neutral,study,2021-11-02 13:43:57+00:00,2021-11-02 13:50:36+00:00
joseph,468,happy,commute,2021-11-02 19:29:15+00:00,2021-11-02 21:04:57+00:00
joseph,469,hype,workout,2021-11-03 00:46:40+00:00,2021-11-03 00:57:25+00:00
joseph,470,neutral,relax,2021-11-03 01:45:56+00:00,2021-11-03 02:42:51+00:00
joseph,471,neutral,study,2021-11-03 17:44:37+00:00,2021-11-03 17:49:50+00:00
joseph,472,neutral,relax,2021-11-04 01:42:10+00:00,2021-11-04 02:24:29+00:00
joseph,473,neutral,commute,2021-11-04 07:22:32+00:00,2021-11-04 07:26:35+00:00
joseph,474,neutral,study,2021-11-04 13:49:21+00:00,2021-11-04 13:49:21+00:00
joseph,475,neutral,commute,2021-11-04 17:16:36+00:00,2021-11-04 18:36:54+00:00
joseph,476,neutral,commute,2021-11-04 20:23:33+00:00,2021-11-04 20:32:42+00:00
joseph,477,neutral,relax,2021-11-05 04:48:31+00:00,2021-11-05 04:56:12+00:00
joseph,478,neutral,study,2021-11-05 17:06:07+00:00,2021-11-05 18:25:05+00:00
joseph,479,neutral,commute,2021-11-05 21:10:57+00:00,2021-11-05 21:13:30+00:00
joseph,480,happy,commute,2021-11-05 22:50:30+00:00,2021-11-05 23:38:00+00:00
joseph,481,neutral,relax,2021-11-06 00:08:03+00:00,2021-11-06 00:12:48+00:00
joseph,482,neutral,relax,2021-11-06 05:25:07+00:00,2021-11-06 05:25:07+00:00
joseph,483,neutral,commute,2021-11-06 18:38:53+00:00,2021-11-06 21:34:56+00:00
joseph,484,neutral,commute,2021-11-06 22:56:26+00:00,2021-11-06 23:03:31+00:00
joseph,485,neutral,relax,2021-11-07 00:05:27+00:00,2021-11-07 00:18:40+00:00
joseph,486,neutral,relax,2021-11-07 01:53:58+00:00,2021-11-07 02:21:01+00:00
joseph,487,neutral,commute,2021-11-07 07:37:41+00:00,2021-11-07 08:17:24+00:00
joseph,488,neutral,study,2021-11-07 15:50:52+00:00,2021-11-07 15:57:12+00:00
joseph,489,happy,study,2021-11-07 17:05:30+00:00,2021-11-07 17:17:51+00:00
joseph,490,happy,commute,2021-11-07 20:19:59+00:00,2021-11-07 20:23:55+00:00
joseph,491,neutral,commute,2021-11-07 21:07:20+00:00,2021-11-07 21:07:20+00:00
joseph,492,neutral,relax,2021-11-08 03:18:12+00:00,2021-11-08 05:05:38+00:00
joseph,493,neutral,commute,2021-11-08 06:07:28+00:00,2021-11-08 06:07:28+00:00
joseph,494,neutral,study,2021-11-08 14:41:00+00:00,2021-11-08 14:47:11+00:00
joseph,495,neutral,commute,2021-11-08 23:50:29+00:00,2021-11-08 23:57:06+00:00
joseph,496,neutral,relax,2021-11-09 03:23:04+00:00,2021-11-09 03:34:06+00:00
joseph,497,hype,workout,2021-11-09 04:55:05+00:00,2021-11-09 05:06:20+00:00
joseph,498,neutral,study,2021-11-09 14:11:40+00:00,2021-11-09 14:46:41+00:00
joseph,499,neutral,commute,2021-11-09 19:41:29+00:00,2021-11-09 19:58:56+00:00
joseph,500,neutral,relax,2021-11-09 23:44:08+00:00,2021-11-10 01:17:35+00:00
joseph,501,neutral,relax,2021-11-10 03:33:39+00:00,2021-11-10 03:43:25+00:00
joseph,502,neutral,study,2021-11-10 14:23:29+00:00,2021-11-10 14:23:29+00:00
joseph,503,neutral,commute,2021-11-10 17:43:14+00:00,2021-11-10 19:19:32+00:00
joseph,504,neutral,commute,2021-11-10 20:25:21+00:00,2021-11-10 20:25:21+00:00
joseph,505,neutral,relax,2021-11-11 02:15:48+00:00,2021-11-11 02:15:48+00:00
joseph,506,neutral,commute,2021-11-11 08:25:25+00:00,2021-11-11 08:32:32+00:00
joseph,507,neutral,study,2021-11-11 14:27:03+00:00,2021-11-11 14:27:03+00:00
joseph,508,neutral,study,2021-11-11 15:46:33+00:00,2021-11-11 16:39:57+00:00
joseph,509,neutral,commute,2021-11-11 18:24:55+00:00,2021-11-11 19:53:26+00:00
joseph,510,neutral,commute,2021-11-11 20:23:45+00:00,2021-11-11 20:33:11+00:00
joseph,511,neutral,commute,2021-11-11 21:51:33+00:00,2021-11-11 22:14:00+00:00
joseph,512,neutral,relax,2021-11-12 05:07:30+00:00,2021-11-12 05:11:54+00:00
joseph,513,sad,study,2021-11-12 16:05:31+00:00,2021-11-12 17:40:03+00:00
joseph,514,neutral,commute,2021-11-12 19:29:12+00:00,2021-11-12 21:19:29+00:00
joseph,515,neutral,relax,2021-11-13 05:42:39+00:00,2021-11-13 05:42:39+00:00
joseph,516,neutral,study,2021-11-13 17:39:37+00:00,2021-11-13 17:39:37+00:00
joseph,517,neutral,commute,2021-11-13 22:09:46+00:00,2021-11-13 22:15:37+00:00
joseph,518,happy,relax,2021-11-14 00:05:31+00:00,2021-11-14 01:39:20+00:00
joseph,519,neutral,relax,2021-11-14 03:53:00+00:00,2021-11-14 04:00:49+00:00
joseph,520,neutral,relax,2021-11-14 05:17:40+00:00,2021-11-14 05:34:50+00:00
joseph,521,neutral,study,2021-11-14 17:25:15+00:00,2021-11-14 17:34:24+00:00
joseph,522,neutral,commute,2021-11-14 18:24:22+00:00,2021-11-14 18:28:45+00:00
joseph,523,neutral,commute,2021-11-14 21:38:21+00:00,2021-11-14 21:47:24+00:00
joseph,524,neutral,relax,2021-11-15 02:52:55+00:00,2021-11-15 05:08:04+00:00
joseph,525,neutral,study,2021-11-15 13:40:02+00:00,2021-11-15 13:49:09+00:00
joseph,526,neutral,commute,2021-11-15 22:41:28+00:00,2021-11-15 22:56:22+00:00
joseph,527,neutral,relax,2021-11-16 03:16:13+00:00,2021-11-16 04:08:15+00:00
joseph,528,neutral,study,2021-11-16 14:38:21+00:00,2021-11-16 14:45:13+00:00
joseph,529,neutral,commute,2021-11-16 20:24:53+00:00,2021-11-16 21:02:14+00:00
joseph,530,neutral,commute,2021-11-16 22:49:47+00:00,2021-11-16 23:12:48+00:00
joseph,531,neutral,commute,2021-11-17 19:22:44+00:00,2021-11-17 19:22:44+00:00
joseph,532,neutral,commute,2021-11-17 20:18:23+00:00,2021-11-17 21:54:09+00:00
joseph,533,neutral,relax,2021-11-18 00:49:01+00:00,2021-11-18 00:56:08+00:00
joseph,534,neutral,relax,2021-11-18 05:46:58+00:00,2021-11-18 06:00:47+00:00
joseph,535,neutral,commute,2021-11-18 08:26:10+00:00,2021-11-18 08:35:26+00:00
joseph,536,hype,workout,2021-11-19 06:58:40+00:00,2021-11-19 07:00:05+00:00
joseph,537,happy,commute,2021-11-19 17:32:31+00:00,2021-11-19 19:19:46+00:00
joseph,538,happy,commute,2021-11-19 23:15:44+00:00,2021-11-19 23:51:32+00:00
joseph,539,happy,relax,2021-11-20 03:26:06+00:00,2021-11-20 04:57:00+00:00
joseph,540,neutral,study,2021-11-20 14:27:00+00:00,2021-11-20 14:27:00+00:00
joseph,541,neutral,commute,2021-11-20 20:11:26+00:00,2021-11-20 20:13:50+00:00
joseph,542,happy,commute,2021-11-20 23:15:50+00:00,2021-11-21 00:34:30+00:00
joseph,543,neutral,commute,2021-11-21 06:36:08+00:00,2021-11-21 06:36:08+00:00
joseph,544,neutral,commute,2021-11-21 17:16:08+00:00,2021-11-21 19:28:54+00:00
joseph,545,neutral,relax,2021-11-22 01:24:42+00:00,2021-11-22 01:44:34+00:00
joseph,546,neutral,relax,2021-11-22 03:09:38+00:00,2021-11-22 03:09:38+00:00
joseph,547,neutral,relax,2021-11-22 04:56:04+00:00,2021-11-22 05:07:25+00:00
joseph,548,neutral,commute,2021-11-22 20:45:43+00:00,2021-11-22 22:18:01+00:00
joseph,549,neutral,study,2021-11-23 17:08:38+00:00,2021-11-23 17:08:38+00:00
joseph,550,neutral,commute,2021-11-23 22:41:18+00:00,2021-11-23 22:46:21+00:00
joseph,551,neutral,relax,2021-11-24 01:21:33+00:00,2021-11-24 01:30:56+00:00
joseph,552,neutral,relax,2021-11-24 04:16:54+00:00,2021-11-24 04:16:54+00:00
joseph,553,neutral,commute,2021-11-25 21:08:45+00:00,2021-11-25 21:14:48+00:00
joseph,554,neutral,commute,2021-11-25 22:13:36+00:00,2021-11-25 23:03:49+00:00
joseph,555,neutral,relax,2021-11-26 03:24:55+00:00,2021-11-26 04:03:19+00:00
joseph,556,neutral,study,2021-11-26 14:13:13+00:00,2021-11-26 14:13:13+00:00
joseph,557,happy,study,2021-11-26 16:08:07+00:00,2021-11-26 18:20:39+00:00
joseph,558,neutral,relax,2021-11-27 01:17:44+00:00,2021-11-27 01:53:40+00:00
joseph,559,neutral,study,2021-11-27 15:36:11+00:00,2021-11-27 15:36:11+00:00
joseph,560,neutral,commute,2021-11-27 22:11:39+00:00,2021-11-27 22:17:00+00:00
joseph,561,neutral,relax,2021-11-28 00:41:31+00:00,2021-11-28 02:11:03+00:00
joseph,562,neutral,relax,2021-11-28 03:35:13+00:00,2021-11-28 04:19:21+00:00
joseph,563,neutral,commute,2021-11-28 06:38:51+00:00,2021-11-28 07:10:19+00:00
joseph,564,neutral,study,2021-11-28 15:49:05+00:00,2021-11-28 15:54:41+00:00
joseph,565,neutral,study,2021-11-28 17:10:24+00:00,2021-11-28 17:18:55+00:00
joseph,566,neutral,commute,2021-11-28 19:44:27+00:00,2021-11-28 19:48:58+00:00
joseph,567,neutral,relax,2021-11-29 01:18:43+00:00,2021-11-29 02:55:47+00:00
joseph,568,neutral,relax,2021-11-29 04:35:18+00:00,2021-11-29 04:35:18+00:00
joseph,569,neutral,relax,2021-11-29 05:19:47+00:00,2021-11-29 05:27:39+00:00
joseph,570,neutral,study,2021-11-29 15:58:28+00:00,2021-11-29 15:58:28+00:00
joseph,571,neutral,commute,2021-11-29 18:25:47+00:00,2021-11-29 19:54:50+00:00
joseph,572,neutral,commute,2021-11-29 20:40:47+00:00,2021-11-29 20:48:06+00:00
joseph,573,neutral,relax,2021-11-29 21:38:12+00:00,2021-11-29 21:38:12+00:00
joseph,574,neutral,commute,2021-11-29 23:32:58+00:00,2021-11-29 23:42:52+00:00
joseph,575,neutral,relax,2021-11-30 01:58:36+00:00,2021-11-30 02:11:18+00:00
joseph,576,neutral,commute,2021-11-30 08:06:20+00:00,2021-11-30 08:06:20+00:00
joseph,577,neutral,study,2021-11-30 13:46:54+00:00,2021-11-30 13:46:54+00:00
joseph,578,neutral,commute,2021-11-30 22:19:20+00:00,2021-11-30 22:27:46+00:00
joseph,579,neutral,study,2021-12-01 14:45:10+00:00,2021-12-01 14:45:10+00:00
joseph,580,neutral,commute,2021-12-01 19:04:26+00:00,2021-12-01 19:07:52+00:00
joseph,581,neutral,commute,2021-12-01 20:49:51+00:00,2021-12-01 21:10:47+00:00
